Class 1,Class 2,Number of Files,MMD Score
dlhelper,fareit,21,1.1971866221916412
downloadadmin,benign,21,0.8099742917087323
downloadadmin,gandcrab,21,1.1532817955953445
downloadadmin,downloadguide,21,1.1499242645289973
downloadadmin,firseria,21,1.1493399622801779
downloadadmin,emotet,21,1.123470888830771
downloadadmin,driverpack,21,1.150554111570656
downloadadmin,domaiq,21,1.1445821984289477
downloadadmin,hotbar,21,1.1529719808836323
downloadadmin,multiplug,21,1.149173768949915
downloadadmin,dlhelper,21,1.1504121488450076
downloadadmin,gamarue,21,0.8256189145044542
downloadadmin,darkkomet,21,0.8618940291113776
downloadadmin,delf,21,1.1399313410647083
downloadadmin,gamehack,21,1.03111427100105
downloadadmin,fareit,21,1.0908820761058586
gamarue,benign,21,0.5860257484124828
gamarue,gandcrab,21,0.9347004904013207
gamarue,downloadguide,21,0.9315782938845979
gamarue,firseria,21,0.9309504858356612
gamarue,emotet,21,0.9028357209164308
gamarue,driverpack,21,0.9326090778350214
gamarue,domaiq,21,0.9256672841513176
gamarue,hotbar,21,0.9348277792409366
gamarue,multiplug,21,0.9304688249500247
gamarue,dlhelper,21,0.9321007108822281
gamarue,downloadadmin,21,0.8256189145044542
gamarue,darkkomet,21,0.633485433845667
gamarue,delf,21,0.9207122433105606
gamarue,gamehack,21,0.8094495473618919
gamarue,fareit,21,0.8710479427281415
darkkomet,benign,21,0.6196684554889266
darkkomet,gandcrab,21,0.9712691463491162
darkkomet,downloadguide,21,0.9674079664177269
darkkomet,firseria,21,0.9668220519123736
darkkomet,emotet,21,0.9375193021332396
darkkomet,driverpack,21,0.9685394692263629
darkkomet,domaiq,21,0.9613459951883451
darkkomet,hotbar,21,0.9709232021897105
darkkomet,multiplug,21,0.9665940448391287
darkkomet,dlhelper,21,0.967812552761213
darkkomet,downloadadmin,21,0.8618940291113776
darkkomet,gamarue,21,0.6334854338456669
darkkomet,delf,21,0.9558391105862287
darkkomet,gamehack,21,0.8435951073781811
darkkomet,fareit,21,0.9048064594155352
delf,benign,21,0.9048373034373881
delf,gandcrab,21,1.2491678709849825
delf,downloadguide,21,1.2457633201653682
delf,firseria,21,1.2452077589784838
delf,emotet,21,1.2191531990713833
delf,driverpack,21,1.2434714617592406
delf,domaiq,21,1.2403073562367655
delf,hotbar,21,1.2488602312818964
delf,multiplug,21,1.2449913161586164
delf,dlhelper,21,1.2462594684681065
delf,downloadadmin,21,1.1399313410647083
delf,gamarue,21,0.9207122433105606
delf,darkkomet,21,0.9558391105862287
delf,gamehack,21,1.1264128070166635
delf,fareit,21,1.186491138195765
gamehack,benign,21,0.7935862905397734
gamehack,gandcrab,21,1.1403753675710604
gamehack,downloadguide,21,1.1368721272772828
gamehack,firseria,21,1.136259445908044
gamehack,emotet,21,1.1094031376096316
gamehack,driverpack,21,1.1377801465057722
gamehack,domaiq,21,1.1312675566730908
gamehack,hotbar,21,1.1356067391232045
gamehack,multiplug,21,1.1360816641507343
gamehack,dlhelper,21,1.1373828921751805
gamehack,downloadadmin,21,1.0311142710010497
gamehack,gamarue,21,0.809449547361892
gamehack,darkkomet,21,0.8435951073781811
gamehack,delf,21,1.1264128070166635
gamehack,fareit,21,1.0770899816138737
fareit,benign,21,0.8553940548874829
fareit,gandcrab,21,1.200137740561392
fareit,downloadguide,21,1.196700500785417
fareit,firseria,21,1.1961415077907125
fareit,emotet,21,1.1698743776663814
fareit,driverpack,21,1.1976731455942837
fareit,domaiq,21,1.1912383291300577
fareit,hotbar,21,1.1998165557788045
fareit,multiplug,21,1.1959436831467034
fareit,dlhelper,21,1.1971866221916412
fareit,downloadadmin,21,1.0908820761058586
fareit,gamarue,21,0.8710479427281415
fareit,darkkomet,21,0.9048064594155351
fareit,delf,21,1.1864911381957648
fareit,gamehack,21,1.0770899816138737
benign,gandcrab,22,0.9007675235492393
benign,downloadguide,22,0.8968698727512662
benign,firseria,22,0.8967038215812687
benign,emotet,22,0.8684079869386283
benign,driverpack,22,0.8981311474003737
benign,domaiq,22,0.8914097135653847
benign,hotbar,22,0.9003968457637174
benign,multiplug,22,0.8964931126301108
benign,dlhelper,22,0.8976622914375192
benign,downloadadmin,22,0.7959048079402589
benign,gamarue,22,0.575657400333109
benign,darkkomet,22,0.6014939312220153
benign,delf,22,0.8863225336506798
benign,gamehack,22,0.7752017723012501
benign,fareit,22,0.8368970439373377
gandcrab,benign,22,0.9007675235492394
gandcrab,downloadguide,22,1.2589716108563755
gandcrab,firseria,22,1.258581048330547
gandcrab,emotet,22,1.232606336200325
gandcrab,driverpack,22,1.260134889974276
gandcrab,domaiq,22,1.2538468822827713
gandcrab,hotbar,22,1.2622191526410442
gandcrab,multiplug,22,1.2585684596266509
gandcrab,dlhelper,22,1.2596715497574085
gandcrab,downloadadmin,22,1.1577776677375349
gandcrab,gamarue,22,0.9426192061229958
gandcrab,darkkomet,22,0.9713019404131611
gandcrab,delf,22,1.249196997149222
gandcrab,gamehack,22,1.1404060039366646
gandcrab,fareit,22,1.2001670880288624
downloadguide,benign,22,0.8968698727512663
downloadguide,gandcrab,22,1.2589716108563755
downloadguide,firseria,22,1.255170177215684
downloadguide,emotet,22,1.2288765142811615
downloadguide,driverpack,22,1.256314231027018
downloadguide,domaiq,22,1.2502154458433696
downloadguide,hotbar,22,1.2586220921530034
downloadguide,multiplug,22,1.2550143226350172
downloadguide,dlhelper,22,1.256067754748893
downloadguide,downloadadmin,22,1.1541809862640937
downloadguide,gamarue,22,0.9392143164618827
downloadguide,darkkomet,22,0.9671632875382895
downloadguide,delf,22,1.245549089034919
downloadguide,gamehack,22,1.1366510004846035
downloadguide,fareit,22,1.1964847556323241
firseria,benign,22,0.8967038215812687
firseria,gandcrab,22,1.258581048330547
firseria,downloadguide,22,1.255170177215684
firseria,emotet,22,1.2286705050690379
firseria,driverpack,22,1.256335808617306
firseria,domaiq,22,1.2500198574320005
firseria,hotbar,22,1.2583796781268317
firseria,multiplug,22,1.2546758003752485
firseria,dlhelper,22,1.2558727506777538
firseria,downloadadmin,22,1.1539540275591298
firseria,gamarue,22,0.9389784627338127
firseria,darkkomet,22,0.9669891149453742
firseria,delf,22,1.245356202577561
firseria,gamehack,22,1.1364138008942393
firseria,fareit,22,1.1962910764107622
emotet,benign,22,0.8684079869386282
emotet,gandcrab,22,1.232606336200325
emotet,downloadguide,22,1.2288765142811615
emotet,firseria,22,1.2286705050690376
emotet,driverpack,22,1.2300712211555829
emotet,domaiq,22,1.2235492859483572
emotet,hotbar,22,1.232243890567939
emotet,multiplug,22,1.2282902781010385
emotet,dlhelper,22,1.22959996120253
emotet,downloadadmin,22,1.127556282377344
emotet,gamarue,22,0.9103010732248548
emotet,darkkomet,22,0.9370592254818058
emotet,delf,22,1.2187540203235274
emotet,gamehack,22,1.1089894097173496
emotet,fareit,22,1.169471900255512
driverpack,benign,22,0.8981311474003737
driverpack,gandcrab,22,1.260134889974276
driverpack,downloadguide,22,1.256314231027018
driverpack,firseria,22,1.2563358086173062
driverpack,emotet,22,1.2300712211555829
driverpack,domaiq,22,1.2513906145017002
driverpack,hotbar,22,1.2597874181912094
driverpack,multiplug,22,1.2561833637382596
driverpack,dlhelper,22,1.2572340273651772
driverpack,downloadadmin,22,1.1550199303361184
driverpack,gamarue,22,0.9404741732645273
driverpack,darkkomet,22,0.9685394692263629
driverpack,delf,22,1.2434714617592406
driverpack,gamehack,22,1.1377801465057718
driverpack,fareit,22,1.1976731455942837
domaiq,benign,22,0.8914097135653847
domaiq,gandcrab,22,1.2538468822827713
domaiq,downloadguide,22,1.2502154458433696
domaiq,firseria,22,1.2500198574320005
domaiq,emotet,22,1.2235492859483572
domaiq,driverpack,22,1.2513906145017002
domaiq,hotbar,22,1.2535006706104324
domaiq,multiplug,22,1.2498549887013146
domaiq,dlhelper,22,1.2509233765046726
domaiq,downloadadmin,22,1.1490499365497975
domaiq,gamarue,22,0.9335431475946316
domaiq,darkkomet,22,0.9613459951883451
domaiq,delf,22,1.2403073562367655
domaiq,gamehack,22,1.1312675566730908
domaiq,fareit,22,1.1912383291300577
hotbar,benign,22,0.9003968457637174
hotbar,gandcrab,22,1.2622191526410442
hotbar,downloadguide,22,1.2586220921530034
hotbar,firseria,22,1.2583796781268317
hotbar,emotet,22,1.232243890567939
hotbar,driverpack,22,1.2597874181912094
hotbar,domaiq,22,1.2535006706104324
hotbar,multiplug,22,1.2582117263812527
hotbar,dlhelper,22,1.2593271750448398
hotbar,downloadadmin,22,1.1574325924659732
hotbar,gamarue,22,0.9426855896832493
hotbar,darkkomet,22,0.9709158406182946
hotbar,delf,22,1.248853520447546
hotbar,gamehack,22,1.1355998084634322
hotbar,fareit,22,1.1998097937502767
multiplug,benign,22,0.8964931126301108
multiplug,gandcrab,22,1.2585684596266509
multiplug,downloadguide,22,1.2550143226350172
multiplug,firseria,22,1.2546758003752485
multiplug,emotet,22,1.2282902781010385
multiplug,driverpack,22,1.2561833637382596
multiplug,domaiq,22,1.2498549887013144
multiplug,hotbar,22,1.2582117263812527
multiplug,dlhelper,22,1.2557155659982835
multiplug,downloadadmin,22,1.1538219788429571
multiplug,gamarue,22,0.9385456793669213
multiplug,darkkomet,22,0.9668007807497133
multiplug,delf,22,1.24517466687213
multiplug,gamehack,22,1.1362712181524703
multiplug,fareit,22,1.196128354581357
dlhelper,benign,22,0.8976622914375195
dlhelper,gandcrab,22,1.2596715497574085
dlhelper,downloadguide,22,1.256067754748893
dlhelper,firseria,22,1.2558727506777543
dlhelper,emotet,22,1.2295999612025297
dlhelper,driverpack,22,1.2572340273651768
dlhelper,domaiq,22,1.2509233765046726
dlhelper,hotbar,22,1.2593271750448396
dlhelper,multiplug,22,1.2557155659982835
dlhelper,downloadadmin,22,1.1548795237879514
dlhelper,gamarue,22,0.9399667220603041
dlhelper,darkkomet,22,0.9678125527612129
dlhelper,delf,22,1.2462594684681068
dlhelper,gamehack,22,1.1373828921751805
dlhelper,fareit,22,1.1971866221916412
downloadadmin,benign,22,0.7959048079402589
downloadadmin,gandcrab,22,1.1577776677375347
downloadadmin,downloadguide,22,1.1541809862640937
downloadadmin,firseria,22,1.1539540275591298
downloadadmin,emotet,22,1.127556282377344
downloadadmin,driverpack,22,1.1550199303361186
downloadadmin,domaiq,22,1.1490499365497975
downloadadmin,hotbar,22,1.157432592465973
downloadadmin,multiplug,22,1.1538219788429571
downloadadmin,dlhelper,22,1.1548795237879512
downloadadmin,gamarue,22,0.8379547694828569
downloadadmin,darkkomet,22,0.8663688967987256
downloadadmin,delf,22,1.1443992783683614
downloadadmin,gamehack,22,1.0355836786402328
downloadadmin,fareit,22,1.0953503641327385
gamarue,benign,22,0.575657400333109
gamarue,gandcrab,22,0.9426192061229959
gamarue,downloadguide,22,0.9392143164618827
gamarue,firseria,22,0.9389784627338127
gamarue,emotet,22,0.9103010732248545
gamarue,driverpack,22,0.9404741732645272
gamarue,domaiq,22,0.9335431475946315
gamarue,hotbar,22,0.9426855896832493
gamarue,multiplug,22,0.9385456793669213
gamarue,dlhelper,22,0.9399667220603036
gamarue,downloadadmin,22,0.837954769482857
gamarue,darkkomet,22,0.6414757356205424
gamarue,delf,22,0.9285902770255401
gamarue,gamehack,22,0.8173592517848772
gamarue,fareit,22,0.8789327970350685
darkkomet,benign,22,0.6014939312220153
darkkomet,gandcrab,22,0.9713019404131611
darkkomet,downloadguide,22,0.9671632875382895
darkkomet,firseria,22,0.9669891149453742
darkkomet,emotet,22,0.9370592254818058
darkkomet,driverpack,22,0.9685394692263629
darkkomet,domaiq,22,0.9613459951883451
darkkomet,hotbar,22,0.9709158406182944
darkkomet,multiplug,22,0.9668007807497134
darkkomet,dlhelper,22,0.967812552761213
darkkomet,downloadadmin,22,0.8663688967987256
darkkomet,gamarue,22,0.6414757356205423
darkkomet,delf,22,0.9558391105862287
darkkomet,gamehack,22,0.8435951073781811
darkkomet,fareit,22,0.9048064594155352
delf,benign,22,0.8863225336506797
delf,gandcrab,22,1.249196997149222
delf,downloadguide,22,1.245549089034919
delf,firseria,22,1.245356202577561
delf,emotet,22,1.2187540203235274
delf,driverpack,22,1.2434714617592406
delf,domaiq,22,1.2403073562367655
delf,hotbar,22,1.248853520447546
delf,multiplug,22,1.24517466687213
delf,dlhelper,22,1.2462594684681065
delf,downloadadmin,22,1.1443992783683614
delf,gamarue,22,0.9285902770255401
delf,darkkomet,22,0.9558391105862287
delf,gamehack,22,1.1264128070166635
delf,fareit,22,1.186491138195765
gamehack,benign,22,0.7752017723012501
gamehack,gandcrab,22,1.1404060039366646
gamehack,downloadguide,22,1.1366510004846035
gamehack,firseria,22,1.136413800894239
gamehack,emotet,22,1.1089894097173496
gamehack,driverpack,22,1.1377801465057722
gamehack,domaiq,22,1.1312675566730908
gamehack,hotbar,22,1.1355998084634324
gamehack,multiplug,22,1.1362712181524703
gamehack,dlhelper,22,1.1373828921751805
gamehack,downloadadmin,22,1.0355836786402328
gamehack,gamarue,22,0.8173592517848772
gamehack,darkkomet,22,0.8435951073781811
gamehack,delf,22,1.1264128070166635
gamehack,fareit,22,1.0770899816138737
fareit,benign,22,0.8368970439373377
fareit,gandcrab,22,1.2001670880288624
fareit,downloadguide,22,1.1964847556323241
fareit,firseria,22,1.1962910764107622
fareit,emotet,22,1.169471900255512
fareit,driverpack,22,1.1976731455942837
fareit,domaiq,22,1.1912383291300577
fareit,hotbar,22,1.1998097937502767
fareit,multiplug,22,1.196128354581357
fareit,dlhelper,22,1.1971866221916412
fareit,downloadadmin,22,1.0953503641327385
fareit,gamarue,22,0.8789327970350687
fareit,darkkomet,22,0.9048064594155351
fareit,delf,22,1.1864911381957648
fareit,gamehack,22,1.0770899816138737
benign,gandcrab,23,0.885680097122436
benign,downloadguide,23,0.8818604145386725
benign,firseria,23,0.881681097535312
benign,emotet,23,0.8011378848647545
benign,driverpack,23,0.8829813705389422
benign,domaiq,23,0.8761780460113587
benign,hotbar,23,0.8852818012069776
benign,multiplug,23,0.8814204849683552
benign,dlhelper,23,0.8825092269132441
benign,downloadadmin,23,0.7848955799397251
benign,gamarue,23,0.5680303367332427
benign,darkkomet,23,0.5849378354928895
benign,delf,23,0.871046460959171
benign,gamehack,23,0.7596063494643269
benign,fareit,23,0.8215374694252462
gandcrab,benign,23,0.8856800971224359
gandcrab,downloadguide,23,1.2591448791336313
gandcrab,firseria,23,1.2587534425774365
gandcrab,emotet,23,1.1825751054383074
gandcrab,driverpack,23,1.2601621985121496
gandcrab,domaiq,23,1.253874423083397
gandcrab,hotbar,23,1.2622534559553675
gandcrab,multiplug,23,1.258743879605273
gandcrab,dlhelper,23,1.2596988793179014
gandcrab,downloadadmin,23,1.1619251050751886
gandcrab,gamarue,23,0.9509259174816578
gandcrab,darkkomet,23,0.9713331143093472
gandcrab,delf,23,1.2492246843379613
gandcrab,gamehack,23,1.1404351096221816
gandcrab,fareit,23,1.20019498526367
downloadguide,benign,23,0.8818604145386725
downloadguide,gandcrab,23,1.2591448791336313
downloadguide,firseria,23,1.2554559121128839
downloadguide,emotet,23,1.178899813250708
downloadguide,driverpack,23,1.2564627332435543
downloadguide,domaiq,23,1.2503630738725713
downloadguide,hotbar,23,1.2587753298587345
downloadguide,multiplug,23,1.2553076719311789
downloadguide,dlhelper,23,1.2562142210229565
downloadguide,downloadadmin,23,1.1584475345768834
downloadguide,gamarue,23,0.94763735682198
downloadguide,darkkomet,23,0.9673325098243226
downloadguide,delf,23,1.2456976402609303
downloadguide,gamehack,23,1.1368043057073751
downloadguide,fareit,23,1.196634370175429
firseria,benign,23,0.881681097535312
firseria,gandcrab,23,1.2587534425774365
firseria,downloadguide,23,1.2554559121128839
firseria,emotet,23,1.1786825967589336
firseria,driverpack,23,1.2564747677660126
firseria,domaiq,23,1.250159924349559
firseria,hotbar,23,1.2585273418258198
firseria,multiplug,23,1.2549658467137608
firseria,dlhelper,23,1.256011760736613
firseria,downloadadmin,23,1.1582134472330992
firseria,gamarue,23,0.9473949170419231
firseria,darkkomet,23,0.9671475301540122
firseria,delf,23,1.2454969606648048
firseria,gamehack,23,1.13656028260746
firseria,fareit,23,1.1964329013274477
emotet,benign,23,0.8011378848647545
emotet,gandcrab,23,1.1825751054383074
emotet,downloadguide,23,1.178899813250708
emotet,firseria,23,1.1786825967589336
emotet,driverpack,23,1.1799630599288933
emotet,domaiq,23,1.173317478881096
emotet,hotbar,23,1.1821846734156387
emotet,multiplug,23,1.1783171143755071
emotet,dlhelper,23,1.1794831535740258
emotet,downloadadmin,23,1.0816038384741282
emotet,gamarue,23,0.8671404913125622
emotet,darkkomet,23,0.8848515597047137
emotet,delf,23,1.1684422192184
emotet,gamehack,23,1.0581730935800295
emotet,fareit,23,1.1190499942649963
driverpack,benign,23,0.8829813705389422
driverpack,gandcrab,23,1.2601621985121496
driverpack,downloadguide,23,1.2564627332435543
driverpack,firseria,23,1.2564747677660124
driverpack,emotet,23,1.1799630599288933
driverpack,domaiq,23,1.2513906145017002
driverpack,hotbar,23,1.2597944774823313
driverpack,multiplug,23,1.2563297958324573
driverpack,dlhelper,23,1.2572340273651772
driverpack,downloadadmin,23,1.1591388544752768
driverpack,gamarue,23,0.9487349224309741
driverpack,darkkomet,23,0.9685394692263629
driverpack,delf,23,1.2434714617592406
driverpack,gamehack,23,1.1377801465057718
driverpack,fareit,23,1.1976731455942837
domaiq,benign,23,0.8761780460113588
domaiq,gandcrab,23,1.253874423083397
domaiq,downloadguide,23,1.2503630738725713
domaiq,firseria,23,1.250159924349559
domaiq,emotet,23,1.173317478881096
domaiq,driverpack,23,1.2513906145017002
domaiq,hotbar,23,1.2535077916109771
domaiq,multiplug,23,1.2500028493397635
domaiq,dlhelper,23,1.2509233765046726
domaiq,downloadadmin,23,1.1531706138634243
domaiq,gamarue,23,0.9418232408802835
domaiq,darkkomet,23,0.9613459951883451
domaiq,delf,23,1.2403073562367655
domaiq,gamehack,23,1.1312675566730908
domaiq,fareit,23,1.1912383291300577
hotbar,benign,23,0.8852818012069775
hotbar,gandcrab,23,1.2622534559553675
hotbar,downloadguide,23,1.2587753298587345
hotbar,firseria,23,1.2585273418258198
hotbar,emotet,23,1.1821846734156387
hotbar,driverpack,23,1.2597944774823313
hotbar,domaiq,23,1.2535077916109771
hotbar,multiplug,23,1.2583666274165575
hotbar,dlhelper,23,1.2593342446827922
hotbar,downloadadmin,23,1.1615598399568607
hotbar,gamarue,23,0.9509511434432494
hotbar,darkkomet,23,0.9709241137645163
hotbar,delf,23,1.2488606983540442
hotbar,gamehack,23,1.1356072079958257
hotbar,fareit,23,1.1998170161715351
multiplug,benign,23,0.8814204849683551
multiplug,gandcrab,23,1.258743879605273
multiplug,downloadguide,23,1.2553076719311789
multiplug,firseria,23,1.2549658467137608
multiplug,emotet,23,1.1783171143755071
multiplug,driverpack,23,1.2563297958324573
multiplug,domaiq,23,1.2500028493397635
multiplug,hotbar,23,1.2583666274165575
